signal,label
-0.009131256574429442,harmonics
0.2648975513877796,harmonics
0.48245179917437475,harmonics
0.6238873770372927,harmonics
0.7459842190392942,harmonics
0.7739623221714926,harmonics
0.7787170332959023,harmonics
0.7780411771387673,harmonics
0.7918591620293415,harmonics
0.7952859724513984,harmonics
0.8374275887066845,harmonics
0.8825290689247095,harmonics
0.9007919987361945,harmonics
0.9070695700720401,harmonics
0.8724529556662965,harmonics
0.8546352801068671,harmonics
0.8103671483935939,harmonics
0.797219835167188,harmonics
0.7524067139858222,harmonics
0.7801025277113723,harmonics
0.7634963620579406,harmonics
0.7508911736090877,harmonics
0.6389193878713955,harmonics
0.4746585281017913,harmonics
0.26338731043414754,harmonics
-0.011694516910731596,harmonics
-0.27180353341789454,harmonics
-0.4921379388484561,harmonics
-0.629080628453728,harmonics
-0.7431615962638086,harmonics
-0.7624568808251297,harmonics
-0.7845986464962315,harmonics
-0.7592556244817223,harmonics
-0.7753958426036205,harmonics
-0.7948521516411098,harmonics
-0.8402760388201915,harmonics
-0.8736227785639447,harmonics
-0.9089046983445054,harmonics
-0.9137661485018698,harmonics
-0.8604521616227042,harmonics
-0.8445215827457977,harmonics
-0.7955606221381922,harmonics
-0.7612166843857135,harmonics
-0.7769297108286704,harmonics
-0.7868499727308806,harmonics
-0.7823956821180565,harmonics
-0.7504742914369537,harmonics
-0.6346207111977472,harmonics
-0.487900918908797,harmonics
-0.26840075066262076,harmonics
0.009954371349374254,harmonics
0.26381701252058765,harmonics
0.46536489262374175,harmonics
0.6401012605529094,harmonics
0.7289331883043954,harmonics
0.7964521396648852,harmonics
0.7815449498856154,harmonics
0.7655457613806492,harmonics
0.7719794442102301,harmonics
0.7920282956453913,harmonics
0.8180623953261511,harmonics
0.8606583378059407,harmonics
0.8871583950401047,harmonics
0.9026333365561231,harmonics
0.8571353932007898,harmonics
0.8327839238102024,harmonics
0.8096841380358208,harmonics
0.7656910913153528,harmonics
0.7600223737685327,harmonics
0.7772539938407815,harmonics
0.7892114983081673,harmonics
0.7125446251579693,harmonics
0.6460847730123299,harmonics
0.48590469150525967,harmonics
0.2701161362601424,harmonics
0.0029967026346222237,harmonics
-0.2549562444204103,harmonics
-0.4875627158853563,harmonics
-0.662118605546914,harmonics
-0.7330991938690354,harmonics
-0.7727575062992891,harmonics
-0.769696105379689,harmonics
-0.7842008699865324,harmonics
-0.7594076666934696,harmonics
-0.8118238139724919,harmonics
-0.8406029308471518,harmonics
-0.8662361521897588,harmonics
-0.8923227827842248,harmonics
-0.8969652339437836,harmonics
-0.8573624704655654,harmonics
-0.8268371581947692,harmonics
-0.7924683926817063,harmonics
-0.7765834153777869,harmonics
-0.7508799692597334,harmonics
-0.8000806427536352,harmonics
-0.7547637459820344,harmonics
-0.7498710900470442,harmonics
-0.6440571609021091,harmonics
-0.47488249159513085,harmonics
-0.2838598170920238,harmonics
-0.0010496811599327721,harmonics
0.26750816014452483,harmonics
0.4805646769349191,harmonics
0.6484220284738694,harmonics
0.7320781389917099,harmonics
0.7789582080645576,harmonics
0.785613166980697,harmonics
0.7771006670827872,harmonics
0.7763539058661315,harmonics
0.804198031383482,harmonics
0.839133731927768,harmonics
0.8753472981737993,harmonics
0.8883924584244569,harmonics
0.9034541646171304,harmonics
0.8777038832703898,harmonics
0.8412359922142837,harmonics
0.7860352309366919,harmonics
0.7638899134653465,harmonics
0.7679052963711656,harmonics
0.7814205843286454,harmonics
0.7863442772655651,harmonics
0.7459992180934236,harmonics
0.6274317224047411,harmonics
0.4760713408512329,harmonics
0.26096385733450744,harmonics
-0.0013344803880490032,harmonics
-0.2601024435533365,harmonics
-0.4846786606097361,harmonics
-0.6487305430297439,harmonics
-0.7318530115453128,harmonics
-0.7818518268545844,harmonics
-0.7804245231600986,harmonics
-0.7760082658567732,harmonics
-0.7876021666864519,harmonics
-0.7870744208844107,harmonics
-0.8299389928476076,harmonics
-0.8538520112007398,harmonics
-0.8981738616402261,harmonics
-0.9013068403899213,harmonics
-0.8625981204379386,harmonics
-0.8193141928334405,harmonics
-0.7803299178359907,harmonics
-0.7794337558586748,harmonics
-0.7748085720519738,harmonics
-0.7796678197672584,harmonics
-0.7745252047498744,harmonics
-0.7549289430899542,harmonics
-0.6330846025692084,harmonics
-0.48189114013796663,harmonics
-0.2711004360123167,harmonics
-0.016693402932267735,harmonics
0.2565721615793749,harmonics
0.466812438971814,harmonics
0.6425559535765407,harmonics
0.7561045662353908,harmonics
0.7789361336138144,harmonics
0.7861567985280028,harmonics
0.7614549172789654,harmonics
0.780612040628711,harmonics
0.8110293311091873,harmonics
0.8307556551836536,harmonics
0.8792786330558284,harmonics
0.8945543518373741,harmonics
0.8895043833036307,harmonics
0.8748012812767055,harmonics
0.8132056903065776,harmonics
0.7995063542066444,harmonics
0.7596730558883354,harmonics
0.7744690205989861,harmonics
0.7567061037999924,harmonics
0.7777356633695928,harmonics
0.7293178174495067,harmonics
0.6315417709023653,harmonics
0.48359651968802636,harmonics
0.2438780411976618,harmonics
0.0088884181425036,harmonics
-0.25954545528045986,harmonics
-0.48646989647921446,harmonics
-0.6454737572095572,harmonics
-0.7432440620577427,harmonics
-0.7755552108615863,harmonics
-0.7727680577177874,harmonics
-0.7689507010239897,harmonics
-0.785688948710899,harmonics
-0.8072975927106119,harmonics
-0.8088511875067084,harmonics
-0.8836028139449463,harmonics
-0.8886310062979756,harmonics
-0.8963604740304137,harmonics
-0.868846340382941,harmonics
-0.8463120788082685,harmonics
-0.8144374935345989,harmonics
-0.775015055307153,harmonics
-0.791431514824221,harmonics
-0.7801020976193581,harmonics
-0.7867665034973619,harmonics
-0.7392811944290899,harmonics
-0.650727481260558,harmonics
-0.48922040547268186,harmonics
-0.2544191442531303,harmonics
