signal,label
0.012890496402257041,harmonics
0.25581198058457144,harmonics
0.49450781609305994,harmonics
0.6468002167820356,harmonics
0.7421374245190463,harmonics
0.7763703741816861,harmonics
0.781782558528251,harmonics
0.7638656156378018,harmonics
0.7538085124229381,harmonics
0.7916332157882525,harmonics
0.8365196113119232,harmonics
0.8622629935100408,harmonics
0.9003319783663756,harmonics
0.8876098630411564,harmonics
0.8637405967983094,harmonics
0.8407151406755867,harmonics
0.7989486302212054,harmonics
0.7715463957105735,harmonics
0.7799865816222127,harmonics
0.799108704544526,harmonics
0.791701648809206,harmonics
0.7381707078163194,harmonics
0.6533194987373512,harmonics
0.4894451058247499,harmonics
0.27408842811714307,harmonics
0.009402008558229334,harmonics
-0.2602648824816056,harmonics
-0.4712749543914346,harmonics
-0.6599230484363412,harmonics
-0.7264432317536823,harmonics
-0.7892893347877065,harmonics
-0.7806961290170863,harmonics
-0.7644897629633393,harmonics
-0.7682493380012938,harmonics
-0.8137921480574535,harmonics
-0.8253877019101808,harmonics
-0.8646082120232503,harmonics
-0.9036855156293003,harmonics
-0.9027619310921993,harmonics
-0.888123459413182,harmonics
-0.8380953941896734,harmonics
-0.7906059812808643,harmonics
-0.7644677044866052,harmonics
-0.7905547963501054,harmonics
-0.7974808438673622,harmonics
-0.7673085551772117,harmonics
-0.7454301204366848,harmonics
-0.6403346355766021,harmonics
-0.4791838023822084,harmonics
-0.27191959783065905,harmonics
0.0033772107985536753,harmonics
0.2612559281353504,harmonics
0.4767532492398946,harmonics
0.6422793721976509,harmonics
0.7223388678518237,harmonics
0.7651087695306152,harmonics
0.7777247083141969,harmonics
0.7578652129823067,harmonics
0.7597094697505822,harmonics
0.8254843768658922,harmonics
0.8305224146366275,harmonics
0.8587598149791806,harmonics
0.9098015648441833,harmonics
0.8999551955195463,harmonics
0.8657535042261995,harmonics
0.8345993835536878,harmonics
0.8104908068820216,harmonics
0.7747995707523723,harmonics
0.7872393735404404,harmonics
0.7859574935319656,harmonics
0.7778029040421979,harmonics
0.7419955588172878,harmonics
0.6348246616190152,harmonics
0.48889595164262245,harmonics
0.27105477599750954,harmonics
0.0012723063788179843,harmonics
-0.25046377712767565,harmonics
-0.4818970442938501,harmonics
-0.6541723189746994,harmonics
-0.7391012535997143,harmonics
-0.7872947965460405,harmonics
-0.7741577261867688,harmonics
-0.7584120445043196,harmonics
-0.7814096149832312,harmonics
-0.7800066071088596,harmonics
-0.8369356118857313,harmonics
-0.8709494975592623,harmonics
-0.8938911354195,harmonics
-0.9147962936332059,harmonics
-0.8711814380061517,harmonics
-0.8313032890818046,harmonics
-0.8054302399168042,harmonics
-0.7728025588298318,harmonics
-0.769863462604304,harmonics
-0.7845747110397082,harmonics
-0.7590415150687315,harmonics
-0.734575205856245,harmonics
-0.6311244004305527,harmonics
-0.4701557924779485,harmonics
-0.2430208167901903,harmonics
-0.0026188405619178485,harmonics
0.2588270065975706,harmonics
0.4846055541076697,harmonics
0.6415089668476467,harmonics
0.7287780356032357,harmonics
0.7591658272198984,harmonics
0.7648628505534593,harmonics
0.7743357118432636,harmonics
0.7855930728339242,harmonics
0.8043261379338275,harmonics
0.8201499237111404,harmonics
0.8736014093018863,harmonics
0.8956493210151069,harmonics
0.9026658564403828,harmonics
0.8580416443980374,harmonics
0.8346819890745326,harmonics
0.7875617966212101,harmonics
0.7698188554081052,harmonics
0.7798064281157112,harmonics
0.7706364637101834,harmonics
0.7689648868414166,harmonics
0.7461868277476973,harmonics
0.6285646225297831,harmonics
0.4796557794379469,harmonics
0.2726275069673884,harmonics
-0.0036962025968095306,harmonics
-0.2561828811508868,harmonics
-0.47341435214462496,harmonics
-0.651107423128069,harmonics
-0.7460489242147638,harmonics
-0.7706473643517812,harmonics
-0.7845815795169194,harmonics
-0.7734870858084121,harmonics
-0.7865667559133442,harmonics
-0.7817779840059061,harmonics
-0.845340793021173,harmonics
-0.8565500007150717,harmonics
-0.9044008697407853,harmonics
-0.8935955345526805,harmonics
-0.8705393099014446,harmonics
-0.8409175690779441,harmonics
-0.7825346223069066,harmonics
-0.7579476221421644,harmonics
-0.7661774201916727,harmonics
-0.7725630588131458,harmonics
-0.7765220096674819,harmonics
-0.7461357884242066,harmonics
-0.6409620409663265,harmonics
-0.47583748612553434,harmonics
-0.24920334475917924,harmonics
0.00841144357266482,harmonics
0.2530622863518335,harmonics
0.48181949745327257,harmonics
0.6359374242089981,harmonics
0.7417371238589834,harmonics
0.7698094194656689,harmonics
0.7784770200000397,harmonics
0.780305558110134,harmonics
0.776032350864984,harmonics
0.7931039594141374,harmonics
0.8582165259428314,harmonics
0.8598769422037417,harmonics
0.8970793560615505,harmonics
0.9046863059482401,harmonics
0.87072524777997,harmonics
0.8156263069124898,harmonics
0.7790127644177768,harmonics
0.7729396055065026,harmonics
0.7568157249017401,harmonics
0.7999331458869047,harmonics
0.7750475882842791,harmonics
0.7320544614750459,harmonics
0.6598679759374781,harmonics
0.47881553748320993,harmonics
0.2528663434588119,harmonics
-0.012179899412586482,harmonics
-0.28044695176948814,harmonics
-0.48073029546178675,harmonics
-0.6470504090875486,harmonics
-0.7402648029715843,harmonics
-0.7591797725796661,harmonics
-0.7643628839597333,harmonics
-0.7739705664781876,harmonics
-0.7811625511268598,harmonics
-0.7913469739351149,harmonics
-0.8448200188591507,harmonics
-0.8841901287850005,harmonics
-0.9062657516726875,harmonics
-0.9076962194077868,harmonics
-0.8678308733143539,harmonics
-0.8426612056913041,harmonics
-0.7983901111698113,harmonics
-0.7701340583020012,harmonics
-0.7718757492908076,harmonics
-0.7947846125083213,harmonics
-0.7810397547348881,harmonics
-0.7391986322072016,harmonics
-0.6523831326753302,harmonics
-0.4816526861508078,harmonics
-0.24057441433645224,harmonics
