signal,label
0.01153922303206989,sag
0.1334123770806487,sag
0.2646445917031637,sag
0.3824592849443776,sag
0.4774407769719374,sag
0.6052154471739027,sag
0.6732197859728923,sag
0.7504829944140772,sag
0.8193533975958015,sag
0.899833591500085,sag
0.952612853823656,sag
0.9781715787944499,sag
0.9763424069566116,sag
0.9924204558043924,sag
0.997632262504038,sag
0.9528410504865363,sag
0.9138064676353151,sag
0.8055859622268967,sag
0.7853064984346801,sag
0.6467628949644443,sag
0.5741013370730119,sag
0.49449812094899415,sag
0.3462189007799683,sag
0.2687179884493847,sag
0.15703158863514904,sag
-0.030768665537799476,sag
-0.13867623460150513,sag
-0.2590926192961399,sag
-0.3937877921989647,sag
-0.4653368137124385,sag
-0.568044013119436,sag
-0.7081768792172386,sag
-0.7782713469722089,sag
-0.8744488115414688,sag
-0.9152344360691296,sag
-0.9293725086656044,sag
-0.9831352131183635,sag
-0.9574866001476612,sag
-1.003129212115246,sag
-0.9923240112322732,sag
-0.9631383662872075,sag
-0.9350670598734245,sag
-0.8244954567340067,sag
-0.7627648669165036,sag
-0.6725362815509547,sag
-0.5823355964354752,sag
-0.486949555794899,sag
-0.3643764892198444,sag
-0.2166501043841461,sag
-0.13104054549998873,sag
-0.00657362303340276,sag
0.1295769490391649,sag
0.2423758395528759,sag
0.36119407677957094,sag
0.48503979965328237,sag
0.5928193048983631,sag
0.673668794354169,sag
0.8011358896870312,sag
0.8425756529224584,sag
0.9293683899640008,sag
0.9583896796862621,sag
0.9896607583964635,sag
1.0228438806838291,sag
0.9841204267373098,sag
0.9858428905034803,sag
0.9385949465169513,sag
0.929049888210503,sag
0.8528511801736882,sag
0.7830983811748182,sag
0.6926853856742005,sag
0.6102998921934878,sag
0.45262475485137577,sag
0.3787276120613576,sag
0.2484917546723371,sag
0.12323246102708364,sag
-0.024518830091523287,sag
-0.14884701246271886,sag
-0.2791466801577447,sag
-0.3637780046799055,sag
-0.49273831469053553,sag
-0.5501129211300526,sag
-0.6680318989845812,sag
-0.7770073694577683,sag
-0.8279693185765198,sag
-0.9080254345917044,sag
-0.932606942164494,sag
-0.993013169800391,sag
-1.0251391136434465,sag
-0.9754979465992059,sag
-1.024203742326274,sag
-0.9377925402848732,sag
-0.8787716810365435,sag
-0.8377510372650677,sag
-0.7929986323008882,sag
-0.6724334676384618,sag
-0.5948859878702382,sag
-0.4760198104456003,sag
-0.3776470256004489,sag
-0.23017553974681174,sag
-0.1457906750474247,sag
0.0001837655943385782,sag
0.16667767182230606,sag
0.2506842500143464,sag
0.39901353018841784,sag
0.4793114011707878,sag
0.5829234825050075,sag
0.6681018330606273,sag
0.749238772316591,sag
0.8633241703872678,sag
0.9142937059537237,sag
0.9230862834117524,sag
0.9516549926020977,sag
1.0278517685120419,sag
0.957216589000922,sag
1.0141755221544566,sag
0.9511925533385143,sag
0.9182867422288279,sag
0.8373156880404635,sag
0.7993060219543331,sag
0.7127236687427636,sag
0.5728552393836054,sag
0.4624617595953462,sag
0.3642592907429283,sag
0.26989610134857184,sag
0.11583511172653897,sag
0.04445086378951118,sag
-0.13168215561408483,sag
-0.27424096675232296,sag
-0.39116115358210163,sag
-0.4851741864503793,sag
-0.574635394369912,sag
-0.7180939654209639,sag
-0.8076720931037933,sag
-0.8477282319849443,sag
-0.8955215781289886,sag
-0.9681070854402257,sag
-0.9942588868558538,sag
-1.0212015650816406,sag
-0.9747152856011844,sag
-0.967119120083698,sag
-0.9496433236047299,sag
-0.8756918267404569,sag
-0.8578786506030753,sag
-0.7852558442072036,sag
-0.660200106397917,sag
-0.5821278672890725,sag
-0.4603522644534704,sag
-0.3545622434441833,sag
-0.2629423291697651,sag
-0.12063537046066627,sag
-0.0005994174619720779,sag
0.10794030964991495,sag
0.12279186194472297,sag
0.1996166611180859,sag
0.24112090640632008,sag
0.29275803210736323,sag
0.3378540663477335,sag
0.3868453588829601,sag
0.4048459519910031,sag
0.42859632206896775,sag
0.4880637070044714,sag
0.5033053312115662,sag
0.4895434734869855,sag
0.4940730843559747,sag
0.48076837974637787,sag
0.47152453488158114,sag
0.44407325834307143,sag
0.436697987020655,sag
0.3963015871204771,sag
0.3602182245183114,sag
0.28106848219227815,sag
0.2276975384601263,sag
0.17417385728761342,sag
0.1260117769384185,sag
0.07880998586165444,sag
-0.022973926374846472,sag
-0.07453142750121275,sag
-0.11573780863871387,sag
-0.18896756695916828,sag
-0.2452539835740711,sag
-0.3047650920236352,sag
-0.3476330127752599,sag
-0.37493872946592977,sag
-0.4240517984528759,sag
-0.44021957958764946,sag
-0.45870396908351635,sag
-0.497531666547586,sag
-0.4915920739889754,sag
-0.5069944157946866,sag
-0.49902144326873976,sag
-0.4649596067893868,sag
-0.4705938914318504,sag
-0.8372777146553283,sag
-0.7588459294908735,sag
-0.6863039208708893,sag
-0.6166295491630445,sag
-0.4675173652664668,sag
-0.3744409726758602,sag
-0.23867861011269476,sag
-0.13719455583590667,sag
