signal,label
-0.00030920159714695607,harmonics
0.2768658955668877,harmonics
0.4883296477433459,harmonics
0.6389669796486642,harmonics
0.7241610878744487,harmonics
0.7796764407159815,harmonics
0.7903821319709837,harmonics
0.7476866677825231,harmonics
0.7643468955200937,harmonics
0.7923133270124856,harmonics
0.8332242234401507,harmonics
0.8744409701861853,harmonics
0.9034765094149267,harmonics
0.8982156584382054,harmonics
0.8735372908954258,harmonics
0.8250884007399938,harmonics
0.7894210512975944,harmonics
0.7874037766710782,harmonics
0.7783500935493151,harmonics
0.7717745458100166,harmonics
0.7865800621601041,harmonics
0.7584020105750039,harmonics
0.676068151692709,harmonics
0.4916333096477024,harmonics
0.23958576636394474,harmonics
-0.008017084689272296,harmonics
-0.2470784215949356,harmonics
-0.47839895131484483,harmonics
-0.6469702593846443,harmonics
-0.7386358297431824,harmonics
-0.7665795457030513,harmonics
-0.7592881788255585,harmonics
-0.773564304528599,harmonics
-0.7732048328150508,harmonics
-0.795129803498198,harmonics
-0.8300409876395911,harmonics
-0.8678776437635268,harmonics
-0.9014643509196861,harmonics
-0.9122285519031189,harmonics
-0.8735744072102168,harmonics
-0.8121703726136922,harmonics
-0.7978599870627437,harmonics
-0.7556787786960492,harmonics
-0.766147190919257,harmonics
-0.767750497073778,harmonics
-0.7797397335306175,harmonics
-0.7432629278453875,harmonics
-0.6555907021922395,harmonics
-0.49603700124223316,harmonics
-0.25655363071667564,harmonics
-0.0008480500268703707,harmonics
0.25196552069663875,harmonics
0.4683793079665898,harmonics
0.6459755029997752,harmonics
0.7487920237046111,harmonics
0.7735734318928713,harmonics
0.7684541625415837,harmonics
0.7794219639846633,harmonics
0.7586370639920557,harmonics
0.7990344490661092,harmonics
0.8348558627299364,harmonics
0.8670869800637957,harmonics
0.9069472957119282,harmonics
0.9041609628691148,harmonics
0.8757308987674061,harmonics
0.8558556538405854,harmonics
0.7917904603557694,harmonics
0.7638205731098939,harmonics
0.780860959846395,harmonics
0.7796315112213278,harmonics
0.7777826943340023,harmonics
0.725275612814122,harmonics
0.6381631582651885,harmonics
0.46953601408860823,harmonics
0.25947912771825454,harmonics
-0.011908064442380618,harmonics
-0.2727061114935474,harmonics
-0.48398111952426925,harmonics
-0.6512434768595359,harmonics
-0.7308200865957883,harmonics
-0.7803785924813058,harmonics
-0.7874454100184501,harmonics
-0.7998955123227247,harmonics
-0.7783055690344517,harmonics
-0.8033126671450487,harmonics
-0.843924785149188,harmonics
-0.8787445742379255,harmonics
-0.9063979183947246,harmonics
-0.904958840541308,harmonics
-0.879821233365068,harmonics
-0.8480267461120349,harmonics
-0.8007637702837311,harmonics
-0.7745839195928551,harmonics
-0.7835320181429599,harmonics
-0.7939624979108918,harmonics
-0.7901789827740158,harmonics
-0.7651782228175029,harmonics
-0.6582394053259809,harmonics
-0.46890078625947723,harmonics
-0.25962909262329514,harmonics
-0.007248043763541177,harmonics
0.2593523431511549,harmonics
0.47423698068938536,harmonics
0.6507831157852968,harmonics
0.7339476321324879,harmonics
0.7786890622695661,harmonics
0.7774117502643318,harmonics
0.762839068704682,harmonics
0.770186204457072,harmonics
0.7958191653727985,harmonics
0.8344632583718867,harmonics
0.8619258323209644,harmonics
0.9189725734572347,harmonics
0.8999408397574576,harmonics
0.8796297996308483,harmonics
0.8376092594129464,harmonics
0.8019816090192045,harmonics
0.7656426016522709,harmonics
0.7621437784514873,harmonics
0.7767604475542984,harmonics
0.7789129527101197,harmonics
0.7458749733950543,harmonics
0.6404157881340165,harmonics
0.5004398470586209,harmonics
0.24459306724996094,harmonics
-0.0032199301117005223,harmonics
-0.25705542663695047,harmonics
-0.48210999843867947,harmonics
-0.6604123803359204,harmonics
-0.7428330760375219,harmonics
-0.7823671622206779,harmonics
-0.7715441138932468,harmonics
-0.7740115638157897,harmonics
-0.7670243851522281,harmonics
-0.8084730315095662,harmonics
-0.8391976528779328,harmonics
-0.8721176621617843,harmonics
-0.9049197508314006,harmonics
-0.8943550373289079,harmonics
-0.8910999160129798,harmonics
-0.8291454796742413,harmonics
-0.7984522718587794,harmonics
-0.7756065793998669,harmonics
-0.7820859959971119,harmonics
-0.7843494712202088,harmonics
-0.7635420786764328,harmonics
-0.7391328504289784,harmonics
-0.6423240347588014,harmonics
-0.48388204152941683,harmonics
-0.2661427702888513,harmonics
-0.007718624009436159,harmonics
0.25524846096377013,harmonics
0.4872064379542148,harmonics
0.6199441335847079,harmonics
0.7454980644957531,harmonics
0.7617954820223549,harmonics
0.7967874116905331,harmonics
0.7686596476279149,harmonics
0.7648974136839247,harmonics
0.7948649221788554,harmonics
