signal,label
-0.030052223867341275,swell
0.11989941894697947,swell
0.25180922941505196,swell
0.37076497565421096,swell
0.47868953062585345,swell
0.5709639755445709,swell
0.675061760552873,swell
0.7988395852782786,swell
0.8117940126340064,swell
0.9003295519180083,swell
0.9571656675818346,swell
0.9826713017655073,swell
1.0099434501604576,swell
1.0013028791415557,swell
1.0048894778159496,swell
0.9413801074000122,swell
0.8733761521814225,swell
0.8280078769705991,swell
0.7750508168254437,swell
0.670071493974457,swell
0.5943225427744029,swell
0.495100189449371,swell
0.37582168262038856,swell
0.24719554940580854,swell
0.15015422511246745,swell
0.04739408149659889,swell
-0.14959140454798647,swell
-0.2562661167187475,swell
-0.37444098373736573,swell
-0.4764590602577652,swell
-0.5912409050327111,swell
-0.6685187346217636,swell
-0.7519976968192778,swell
-0.836168503275774,swell
-0.8851089994935112,swell
-0.923067889473663,swell
-0.9584383768712421,swell
-0.963113530590507,swell
-0.9805885141764746,swell
-0.9941945461370525,swell
-0.9274907098595977,swell
-1.2634442142573916,swell
-1.2218663419672708,swell
-1.0859015226661581,swell
-0.9236434756462804,swell
-0.7891753766371078,swell
-0.6444554430947218,swell
-0.5214653097690984,swell
-0.364880696810139,swell
-0.15953077413795427,swell
-0.012552247158197291,swell
0.18760969338341354,swell
0.3661106771023102,swell
0.5198199261124005,swell
0.7067076750769076,swell
0.7965134752584557,swell
0.9602141800338402,swell
1.0578737538786256,swell
1.1966273589489884,swell
1.2284817254985947,swell
1.3247680272782605,swell
1.3751587438670962,swell
1.3702962599555253,swell
1.4009418465620598,swell
1.3384853399029442,swell
1.3305996135832838,swell
1.255887682090076,swell
1.1252106406349787,swell
1.0202496802483165,swell
1.0074398414940318,swell
0.832463343823049,swell
0.6318593833643128,swell
0.5090432186869711,swell
0.39571095749180935,swell
0.164982544815389,swell
0.01507403388470436,swell
-0.1657379868987068,swell
-0.3898915588483794,swell
-0.5498010396063986,swell
-0.6634612560627287,swell
-0.8257239155824003,swell
-0.7134817847253603,swell
-0.7577403368912093,swell
-0.8360590879282299,swell
-0.896781486908508,swell
-0.9496885067792952,swell
-0.9898478807311142,swell
-0.9899133482527853,swell
-0.9999887494779917,swell
-0.9809314561074268,swell
-0.9739697871145079,swell
-0.9424751955648398,swell
-0.8739404933574981,swell
-0.7439653192781364,swell
-0.6952084687338915,swell
-0.5891049283143914,swell
-0.5025459019958254,swell
-0.4199188194110028,swell
-0.258927965426946,swell
-0.1421187868987687,swell
-0.014110981655083316,swell
0.09539284513080884,swell
0.25738212810700833,swell
0.40991795085097926,swell
0.4415809055696576,swell
0.565527821596904,swell
0.6786630539354287,swell
0.7865327287881291,swell
0.8570562383021944,swell
0.881938872734848,swell
0.9978303791632356,swell
1.0127443786610206,swell
0.9851670595481091,swell
0.9997588880287815,swell
0.9938934799565021,swell
0.973408285869187,swell
0.9108300716385251,swell
0.7907775574660637,swell
0.7699683709104319,swell
0.6494873401881494,swell
0.5649765530864256,swell
0.45787871570992456,swell
0.33331469611859327,swell
0.26120319094106503,swell
0.0874771979824999,swell
-0.03497639192362839,swell
-0.12644090333764355,swell
-0.2814242201386442,swell
-0.3549157613570256,swell
-0.45907690119883354,swell
-0.6062084735956149,swell
-0.6870800842449748,swell
-0.7857429562731643,swell
-0.8396626076312499,swell
-0.926384995993151,swell
-0.9387495026191472,swell
-0.9766839975538364,swell
-1.0032853885148354,swell
-0.9914749284320441,swell
-0.9336459085979165,swell
-0.9189238946131023,swell
-0.8833478317880156,swell
-0.8765297617118495,swell
-0.7463035803116538,swell
-0.6687116799195917,swell
-0.6169345209306545,swell
-0.47163390192482824,swell
-0.40790964740678604,swell
-0.2522991229292067,swell
-0.09080816177327938,swell
9.622544747401031e-05,swell
0.12157528575242094,swell
0.2357813767726785,swell
0.3629555006403039,swell
0.5022344108304839,swell
0.6058887130722933,swell
0.7161366810027855,swell
0.759689896176005,swell
0.8702313168449024,swell
0.929139539491054,swell
0.9500638926049367,swell
0.9953718927014379,swell
0.9635575911090074,swell
1.0019390573873732,swell
0.9668891672643438,swell
0.9296999037031974,swell
0.885401146343177,swell
0.8329545107555013,swell
0.7569049581168539,swell
0.6476084561360649,swell
0.5809731325464633,swell
0.4916367605009551,swell
0.3424686109648643,swell
0.271570223156768,swell
0.13264326850415906,swell
-0.03650586532968757,swell
-0.13197355607057798,swell
-0.2463438754338579,swell
-0.376219657219974,swell
-0.501468453561932,swell
-0.5974740158977361,swell
-0.6676359877450092,swell
-0.7749290000839898,swell
-0.836173264563203,swell
-0.9006320878140635,swell
-0.982052207637039,swell
-0.9858302263947143,swell
-1.003379155236515,swell
-0.986426689664835,swell
-1.0012724173697853,swell
-0.9518480654194771,swell
-0.9069926324079801,swell
-0.8636451477245094,swell
-0.750872886541216,swell
-0.6552042608200848,swell
-0.5934283325932544,swell
-0.4845077756635062,swell
-0.37542385251594057,swell
-0.2414319740274372,swell
-0.16300227100656062,swell
