signal,label
-0.02909766833571831,normal
0.12897163051030566,normal
0.2766839597161262,normal
0.352854329657148,normal
0.45379134725561326,normal
0.6046708203041968,normal
0.7139679059909254,normal
0.7932458687207029,normal
0.8098901287541957,normal
0.9141566454581175,normal
0.9642448223583788,normal
0.9791403021324128,normal
0.9826702317672426,normal
0.9828387504031648,normal
0.9809210804128279,normal
0.9799709746863438,normal
0.9114441201850154,normal
0.8544850616866133,normal
0.7718027559899764,normal
0.6844478865482531,normal
0.5949791974641414,normal
0.49325102959238426,normal
0.35137414929988603,normal
0.2586728749078887,normal
0.12071588346076838,normal
-0.011042197000541215,normal
-0.11381396672778879,normal
-0.2619610122080073,normal
-0.35287283597431773,normal
-0.4942185338666879,normal
-0.5950608658082005,normal
-0.7172317704922792,normal
-0.7865736286694227,normal
-0.818082379398658,normal
-0.914362513922053,normal
-0.9678572676489813,normal
-0.9793574794836731,normal
-0.9916766227765348,normal
-0.996923219408658,normal
-0.96628237812036,normal
-0.9462545856037788,normal
-0.8941648109175311,normal
-0.8642890977197433,normal
-0.7663909484155788,normal
-0.6565746955272479,normal
-0.5852902613203861,normal
-0.5080702173541106,normal
-0.3891515848771093,normal
-0.21957796422200998,normal
-0.1486985155974146,normal
0.010435835855886057,normal
0.10665826181782949,normal
0.22812109091273733,normal
0.3860290640031646,normal
0.5052519837256422,normal
0.6052221421040181,normal
0.7101767510257554,normal
0.7403281181746183,normal
0.8736294292591955,normal
0.9529256321176428,normal
0.9223150156569818,normal
0.9787377607600594,normal
1.0051710906572733,normal
1.03451929784628,normal
0.9860950595267205,normal
0.9209126514701849,normal
0.900533630030697,normal
0.8289231995854736,normal
0.7690523254142153,normal
0.7006049561714199,normal
0.6155121755949423,normal
0.49490520424748974,normal
0.35567785385113165,normal
0.24798786569133807,normal
0.17094695081480288,normal
-0.019571337828500224,normal
-0.10485065218607731,normal
-0.25556768172646477,normal
-0.3689123972510132,normal
-0.5128414867909813,normal
-0.5797154197884141,normal
-0.7015910055486603,normal
-0.7763186937932494,normal
-0.8016306833518635,normal
-0.905818278345603,normal
-0.9164196489693274,normal
-0.9949088434449223,normal
-0.9711996482686552,normal
-0.9995344078161763,normal
-0.9837148248726737,normal
-0.9560032635663316,normal
-0.9208185649683046,normal
-0.8425225012716624,normal
-0.7507888238773149,normal
-0.7455078993187909,normal
-0.5600557029724974,normal
-0.4585056413930911,normal
-0.31742027622778546,normal
-0.27295163854276855,normal
-0.13698832276939735,normal
0.020948506706460125,normal
0.1359181469303086,normal
0.23301566805567767,normal
0.3542012360653349,normal
0.5056583788559474,normal
0.6209335109454365,normal
0.6963875647714525,normal
0.7645347682606491,normal
0.8561715132192943,normal
0.9066575221589613,normal
0.9355523942887887,normal
0.9826559632692541,normal
1.0156061861782195,normal
1.0309071159028238,normal
0.9709979985318499,normal
0.9869741455579337,normal
0.8858816847792064,normal
0.8306871867324088,normal
0.7611316086602348,normal
0.6751155046336849,normal
0.6116151404761352,normal
0.4653386354689492,normal
0.3323667936923626,normal
0.2548143503452779,normal
0.15292825390501594,normal
-0.006816657912471767,normal
-0.10620081126770803,normal
-0.24310439586908938,normal
-0.35485001382660175,normal
-0.4846052095750355,normal
-0.5986959327021886,normal
-0.6848773345966469,normal
-0.7874885781642788,normal
-0.8467118030122701,normal
-0.897600944865126,normal
-0.9722307267160832,normal
-0.9867585692950082,normal
-0.9952328788874045,normal
-1.0010277329181405,normal
-1.0003144871910816,normal
-0.9180718644109215,normal
-0.9270547655769027,normal
-0.8411638593172986,normal
-0.755580513762996,normal
-0.6710722404854307,normal
-0.5718284255301405,normal
-0.4761182896568371,normal
-0.3609662913706256,normal
-0.24718073225002066,normal
-0.10321044421561315,normal
0.002173448000490653,normal
0.1184633969004965,normal
0.2532086246873843,normal
0.3312948557346941,normal
0.4886679216042083,normal
0.5846984440584071,normal
0.7117171251487675,normal
0.7573847746620608,normal
0.8941382240409935,normal
0.905480837290733,normal
0.9618976430874933,normal
0.9893905879387401,normal
1.0106673995082138,normal
1.0269942290426897,normal
0.9792138540575757,normal
0.9379777397407593,normal
0.893447636983883,normal
0.814180073917426,normal
0.8028706949846289,normal
0.670372327073766,normal
0.5868118749766501,normal
0.4889899864003147,normal
0.36629490294572253,normal
0.23417544785072675,normal
0.16206198410578387,normal
0.024179122342080722,normal
-0.12842096280719503,normal
-0.2452586902128385,normal
-0.37035394086391155,normal
-0.4784627612033123,normal
-0.5738180281147944,normal
-0.682050408852051,normal
-0.7481695354259035,normal
-0.8105094893430749,normal
-0.8897605338439367,normal
-0.9530159791576909,normal
-1.0242056874423229,normal
-0.9889831663468227,normal
-1.012364806346531,normal
-0.9912823479807649,normal
-0.9625887421986089,normal
-0.9199796772664548,normal
-0.865290681376569,normal
-0.7662702793483905,normal
-0.7206947208485036,normal
-0.602287791434646,normal
-0.47613738116050297,normal
-0.3443992430367474,normal
-0.24744288473534606,normal
-0.11630470958399677,normal
