signal,label
-0.009960111012336448,swell
0.10748924430916104,swell
0.28667945370898473,swell
0.38624179689537086,swell
0.478805261915446,swell
0.5940040308783696,swell
0.6632157069631303,swell
0.7732495977161479,swell
0.8334053309596862,swell
0.9328833653052855,swell
0.9604127232652147,swell
1.0009580964119547,swell
0.9828139679218193,swell
0.9400934857407197,swell
0.9512529625556407,swell
0.9422917649240907,swell
0.9085212133395334,swell
0.8327675289067328,swell
0.7773057348218975,swell
0.6819372200377379,swell
0.591647708739587,swell
0.5019544827175553,swell
0.3600630300752426,swell
0.23431362239899833,swell
0.11427271574998074,swell
0.008275452241060912,swell
-0.10903021698426538,swell
-0.2752820360406667,swell
-0.38110613340545446,swell
-0.49104304036726953,swell
-0.6152222588489429,swell
-0.674583768806693,swell
-0.7702078037835347,swell
-0.8956155656877434,swell
-0.8976099281856587,swell
-0.9706099436819497,swell
-0.9960530187740608,swell
-0.9702219782813306,swell
-0.9990833830164862,swell
-0.9655026985124253,swell
-0.9344736361978813,swell
-0.9298109746377716,swell
-0.8165953252165934,swell
-0.7790205769068556,swell
-0.6649121873531765,swell
-0.5754399880281185,swell
-0.5040196401604967,swell
-0.3803676594158337,swell
-0.2635274503610542,swell
-0.1453554326366704,swell
-0.012099976708843753,swell
0.16313787369300714,swell
0.24466321828458795,swell
0.3626755495147733,swell
0.4587167592475392,swell
0.608341432192207,swell
0.7122155602779666,swell
0.8122875642076658,swell
0.8582054645577396,swell
0.907490460131071,swell
0.9341969978228706,swell
0.9630540678028772,swell
1.0134159925908663,swell
0.9789001498436036,swell
0.9926674071430364,swell
0.9317679036079429,swell
0.877992022172471,swell
0.8437375360054686,swell
0.7542210558703144,swell
0.6427867064272955,swell
0.5808969651773924,swell
0.5109250916396479,swell
0.476467511566866,swell
0.3889424454313118,swell
0.1757443550781263,swell
-0.02683599914319585,swell
-0.11830667822230038,swell
-0.3284171085136435,swell
-0.5260267551861124,swell
-0.7202758434333083,swell
-0.8672344715668241,swell
-0.9778279644213642,swell
-1.060150531826025,swell
-1.2113477721138777,swell
-1.2769819294066023,swell
-1.2927357478642445,swell
-1.3488774548612228,swell
-1.4237386914375727,swell
-1.4312602384935245,swell
-1.3292455995753172,swell
-1.2930950291061074,swell
-1.2340986866504253,swell
-1.194170749565274,swell
-1.1103022233906412,swell
-0.8925620543454232,swell
-0.8256946450001745,swell
-0.6014077660485154,swell
-0.4617253013298336,swell
-0.34742300498468626,swell
-0.18673921761067622,swell
0.03292645535275081,swell
0.15605015399511557,swell
0.3494076576645348,swell
0.5358850851891649,swell
0.6075161996465831,swell
0.7759703383319281,swell
0.9359623337408293,swell
1.1175859143329225,swell
1.1807092544090263,swell
1.2516274203809143,swell
1.3168601493071683,swell
1.3579104095984422,swell
0.9998845762103497,swell
1.0039212159949944,swell
0.9978769260564754,swell
0.9746401779505871,swell
0.8892064663131406,swell
0.8173049740348752,swell
0.7857205109025173,swell
0.7132974563442611,swell
0.5800621442641973,swell
0.4716967942471211,swell
0.3763784595976099,swell
0.2652247483523356,swell
0.11556341459983183,swell
0.029593411784437626,swell
-0.11325176961020365,swell
-0.2790532909411234,swell
-0.3561432958846209,swell
-0.4608330724647118,swell
-0.5782837988391025,swell
-0.7000606474969885,swell
-0.7712590503898616,swell
-0.8437327525627877,swell
-0.8872534159022734,swell
-0.9334864482866249,swell
-0.9812717136753634,swell
-0.9853606502403441,swell
-1.012748501647088,swell
-0.9613338569816142,swell
-0.9457780778485717,swell
-0.945057940548771,swell
-0.8287512856424115,swell
-0.8151163854107683,swell
-0.6688356588905014,swell
-0.5753998907361009,swell
-0.5119267757203848,swell
-0.38682586981144895,swell
-0.2330001262991197,swell
-0.10733350804599968,swell
0.03420556159764695,swell
0.10622108102430045,swell
0.2700422174263403,swell
0.3472638651913063,swell
0.5280635878833319,swell
0.617675034588261,swell
0.6718762091790549,swell
0.7860457516089092,swell
0.8059315731520829,swell
0.8970571360940214,swell
0.9334482649806938,swell
0.9726529007016228,swell
1.013436565574654,swell
1.0058294754029737,swell
0.9735082010177656,swell
0.9335331022828852,swell
0.9119358974765037,swell
0.8300774656617607,swell
0.7981662036982597,swell
0.6722571049124082,swell
0.5704479302932849,swell
0.4934358404069373,swell
0.34164476488600026,swell
0.23378820708184245,swell
0.13028929004026554,swell
0.0014976294703425198,swell
-0.13868278946999146,swell
-0.22942094166851754,swell
-0.3560049623166854,swell
-0.48417795523913804,swell
-0.5936415674257213,swell
-0.6704013564133976,swell
-0.7664893517346892,swell
-0.8678524131764608,swell
-0.8780783249393259,swell
-0.9614471732884523,swell
-0.9336953843102659,swell
-1.0254876112702882,swell
-1.0137371342430856,swell
-1.02731621035204,swell
-0.9548434150076835,swell
-0.928074065944639,swell
-0.865352090658246,swell
-0.7755503225346477,swell
-0.6821917293710966,swell
-0.5812599152159192,swell
-0.49737943098154414,swell
-0.3742472677204069,swell
-0.2582197835595186,swell
-0.15591524492571127,swell
